timestamp,gps_lat,gps_long,power_kwh,vibration_hz,temp_c,humidity_pct,reported_co2_ppm,label,Status Note
1674714600,34.0522,-118.2437,408.6,51.3,23.2,46.5,1202.0,0,Normal - Physics Aligned
1674715500,34.0522,-118.2437,427.1,52.3,27.7,39.8,1234.0,0,Normal - Physics Aligned
1674716400,34.0522,-118.2437,413.1,53.2,29.5,34.5,1208.0,0,Normal - Physics Aligned
1674717300,34.0522,-118.2437,487.5,61.0,23.0,48.6,1322.0,0,Normal - Physics Aligned
1674718200,34.0522,-118.2437,459.2,57.1,28.1,41.2,1304.0,0,Normal - Physics Aligned
1674719100,34.0522,-118.2437,486.6,62.6,25.0,42.3,1293.0,0,Normal - Physics Aligned
1674720000,34.0522,-118.2437,484.7,58.6,23.7,46.0,1304.0,0,Normal - Physics Aligned
1674720900,34.0522,-118.2437,420.8,47.3,23.1,48.2,1208.0,0,Normal - Physics Aligned
1674721800,34.0522,-118.2437,484.2,57.6,25.0,43.1,1284.0,0,Normal - Physics Aligned
1674722700,34.0522,-118.2437,473.3,58.3,23.4,46.6,1291.0,0,Normal - Physics Aligned
1674723600,34.0522,-118.2437,434.5,52.8,20.5,52.1,1238.0,0,Normal - Physics Aligned
1674724500,34.0522,-118.2437,430.2,52.8,25.4,44.7,1241.0,0,Normal - Physics Aligned
1674725400,36.1627,-115.1398,457.0,56.1,21.0,33.1,395.0,1,Anomaly - Location Spoof
1674726300,34.0522,-118.2437,450.0,54.5,22.8,47.9,1261.0,0,Normal - Physics Aligned
1674727200,34.0522,-118.2437,429.8,52.7,23.3,44.7,1201.0,0,Normal - Physics Aligned
1674728100,34.0522,-118.2437,407.8,48.6,24.2,47.0,1202.0,0,Normal - Physics Aligned
1674729000,34.0522,-118.2437,459.0,54.2,21.3,47.5,1233.0,0,Normal - Physics Aligned
1674729900,34.0522,-118.2437,410.3,49.3,24.9,45.2,415.0,1,Anomaly - Sensor Bagged
1674730800,34.0522,-118.2437,413.1,51.5,24.2,44.7,1202.0,0,Normal - Physics Aligned
1674731700,34.0522,-118.2437,435.5,53.9,23.9,41.6,412.0,1,Anomaly - Sensor Bagged
1674732600,34.0522,-118.2437,455.9,54.2,22.4,48.6,1257.0,0,Normal - Physics Aligned
1674733500,34.0522,-118.2437,444.2,54.2,23.1,46.3,1246.0,0,Normal - Physics Aligned
1674734400,34.0522,-118.2437,408.6,52.9,25.6,43.0,1217.0,0,Normal - Physics Aligned
1674735300,34.0522,-118.2437,488.2,59.1,22.6,47.4,1298.0,0,Normal - Physics Aligned
1674736200,34.0522,-118.2437,469.5,58.0,24.7,44.3,1288.0,0,Normal - Physics Aligned
1674737100,34.0522,-118.2437,452.6,57.2,22.3,47.9,1244.0,0,Normal - Physics Aligned
1674738000,36.1627,-115.1398,399.4,49.6,20.6,29.4,412.0,1,Anomaly - Location Spoof
1674738900,34.0522,-118.2437,426.0,54.4,23.4,44.9,1223.0,0,Normal - Physics Aligned
1674739800,36.1627,-115.1398,439.9,57.4,21.2,28.1,399.0,1,Anomaly - Location Spoof
1674740700,34.0522,-118.2437,451.2,51.1,26.8,40.3,1243.0,0,Normal - Physics Aligned
1674741600,34.0522,-118.2437,391.7,48.1,22.2,49.7,1165.0,0,Normal - Physics Aligned
1674742500,34.0522,-118.2437,483.3,61.3,26.0,41.3,1301.0,0,Normal - Physics Aligned
1674743400,34.0522,-118.2437,478.1,60.5,22.7,47.4,1294.0,0,Normal - Physics Aligned
1674744300,34.0522,-118.2437,448.2,53.8,26.7,39.7,1235.0,0,Normal - Physics Aligned
1674745200,34.0522,-118.2437,450.6,55.1,22.4,48.2,1258.0,0,Normal - Physics Aligned
1674746100,34.0522,-118.2437,440.7,55.2,25.3,42.9,1252.0,0,Normal - Physics Aligned
1674747000,34.0522,-118.2437,461.3,57.5,25.3,41.6,1276.0,0,Normal - Physics Aligned
1674747900,34.0522,-118.2437,442.3,54.8,23.3,46.2,1246.0,0,Normal - Physics Aligned
1674748800,34.0522,-118.2437,432.0,53.5,23.0,47.3,1228.0,0,Normal - Physics Aligned
1674749700,34.0522,-118.2437,468.9,54.9,16.6,58.7,1268.0,0,Normal - Physics Aligned
1674750600,34.0522,-118.2437,465.5,56.9,26.9,40.5,1275.0,0,Normal - Physics Aligned
1674751500,34.0522,-118.2437,461.0,54.2,21.6,49.9,1268.0,0,Normal - Physics Aligned
1674752400,34.0522,-118.2437,440.5,51.1,25.3,42.7,1227.0,0,Normal - Physics Aligned
1674753300,34.0522,-118.2437,432.1,53.1,23.1,47.3,1232.0,0,Normal - Physics Aligned
1674754200,34.0522,-118.2437,457.0,56.3,26.6,41.2,1268.0,0,Normal - Physics Aligned
1674755100,36.1627,-115.1398,485.2,58.4,20.7,29.3,400.0,1,Anomaly - Location Spoof
1674756000,34.0522,-118.2437,461.8,57.5,26.2,39.8,1260.0,0,Normal - Physics Aligned
1674756900,34.0522,-118.2437,461.4,52.5,26.2,40.9,1245.0,0,Normal - Physics Aligned
1674757800,34.0522,-118.2437,412.0,53.0,22.4,47.8,1200.0,0,Normal - Physics Aligned
1674758700,34.0522,-118.2437,425.2,53.6,23.3,46.7,1226.0,0,Normal - Physics Aligned
1674759600,34.0522,-118.2437,476.2,56.7,22.5,47.5,1283.0,0,Normal - Physics Aligned
1674760500,34.0522,-118.2437,461.0,57.6,24.7,43.6,1267.0,0,Normal - Physics Aligned
1674761400,34.0522,-118.2437,464.2,58.4,23.0,46.1,1270.0,0,Normal - Physics Aligned
1674762300,34.0522,-118.2437,479.7,56.0,25.6,40.9,1278.0,0,Normal - Physics Aligned
1674763200,34.0522,-118.2437,418.5,49.7,23.6,46.4,1199.0,0,Normal - Physics Aligned
1674764100,36.1627,-115.1398,448.4,60.9,20.7,29.3,422.0,1,Anomaly - Location Spoof
1674765000,34.0522,-118.2437,471.8,60.0,22.4,49.9,1289.0,0,Normal - Physics Aligned
1674765900,34.0522,-118.2437,459.9,54.0,28.9,36.3,1267.0,0,Normal - Physics Aligned
1674766800,36.1627,-115.1398,451.6,54.3,22.2,32.7,385.0,1,Anomaly - Location Spoof
1674767700,34.0522,-118.2437,481.1,57.6,24.6,45.3,1305.0,0,Normal - Physics Aligned
1674768600,34.0522,-118.2437,466.9,57.4,24.9,42.8,1264.0,0,Normal - Physics Aligned
1674769500,34.0522,-118.2437,510.2,61.2,29.0,35.0,1324.0,0,Normal - Physics Aligned
1674770400,34.0522,-118.2437,446.9,51.1,25.6,42.9,1240.0,0,Normal - Physics Aligned
1674771300,34.0522,-118.2437,446.0,51.2,20.3,51.0,1230.0,0,Normal - Physics Aligned
1674772200,34.0522,-118.2437,443.2,53.6,23.4,46.5,1239.0,0,Normal - Physics Aligned
1674773100,34.0522,-118.2437,417.4,53.9,24.2,45.7,1227.0,0,Normal - Physics Aligned
1674774000,34.0522,-118.2437,445.3,58.3,21.4,50.6,1254.0,0,Normal - Physics Aligned
1674774900,34.0522,-118.2437,463.6,54.1,25.3,40.8,1267.0,0,Normal - Physics Aligned
1674775800,34.0522,-118.2437,457.6,57.0,25.3,41.5,1258.0,0,Normal - Physics Aligned
1674776700,34.0522,-118.2437,431.9,52.7,25.0,42.4,1215.0,0,Normal - Physics Aligned
1674777600,36.1627,-115.1398,425.6,51.2,21.5,28.1,399.0,1,Anomaly - Location Spoof
1674778500,34.0522,-118.2437,464.0,54.7,24.0,43.4,1249.0,0,Normal - Physics Aligned
1674779400,34.0522,-118.2437,445.1,54.3,22.7,47.9,1237.0,0,Normal - Physics Aligned
1674780300,36.1627,-115.1398,490.6,60.9,21.3,29.5,403.0,1,Anomaly - Location Spoof
1674781200,34.0522,-118.2437,470.8,59.8,24.1,46.3,1299.0,0,Normal - Physics Aligned
1674782100,34.0522,-118.2437,464.0,55.3,24.7,42.3,1258.0,0,Normal - Physics Aligned
1674783000,34.0522,-118.2437,459.4,54.9,22.7,46.5,1249.0,0,Normal - Physics Aligned
1674783900,34.0522,-118.2437,402.7,46.0,21.5,50.7,1179.0,0,Normal - Physics Aligned
1674784800,36.1627,-115.1398,447.2,53.7,20.8,30.0,405.0,1,Anomaly - Location Spoof
1674785700,34.0522,-118.2437,464.9,57.2,24.4,43.4,1268.0,0,Normal - Physics Aligned
1674786600,34.0522,-118.2437,420.9,49.8,21.0,49.6,1203.0,0,Normal - Physics Aligned
1674787500,34.0522,-118.2437,453.6,55.2,27.3,50.2,399.0,1,Anomaly - Sensor Bagged
1674788400,36.1627,-115.1398,458.7,54.2,21.1,31.0,384.0,1,Anomaly - Location Spoof
1674789300,34.0522,-118.2437,444.5,54.4,23.6,45.4,1237.0,0,Normal - Physics Aligned
1674790200,34.0522,-118.2437,500.0,61.4,28.7,34.1,1311.0,0,Normal - Physics Aligned
1674791100,34.0522,-118.2437,442.1,54.2,22.5,48.4,1249.0,0,Normal - Physics Aligned
1674792000,34.0522,-118.2437,437.8,56.8,26.8,39.5,1252.0,0,Normal - Physics Aligned
1674792900,34.0522,-118.2437,454.5,54.6,23.1,44.8,1237.0,0,Normal - Physics Aligned
1674793800,34.0522,-118.2437,444.4,53.8,24.1,45.5,1235.0,0,Normal - Physics Aligned
1674794700,34.0522,-118.2437,447.9,56.5,26.5,38.1,1224.0,0,Normal - Physics Aligned
1674795600,34.0522,-118.2437,465.2,56.8,19.2,52.9,1265.0,0,Normal - Physics Aligned
1674796500,36.1627,-115.1398,467.0,58.4,20.9,29.6,422.0,1,Anomaly - Location Spoof
1674797400,34.0522,-118.2437,451.5,59.0,24.5,44.8,1262.0,0,Normal - Physics Aligned
1674798300,34.0522,-118.2437,490.8,59.5,25.3,52.1,414.0,1,Anomaly - Sensor Bagged
1674799200,34.0522,-118.2437,445.0,56.1,21.8,50.0,1256.0,0,Normal - Physics Aligned
1674800100,34.0522,-118.2437,462.5,55.7,24.6,44.6,1276.0,0,Normal - Physics Aligned
1674801000,34.0522,-118.2437,464.4,56.6,24.0,45.1,1267.0,0,Normal - Physics Aligned
1674801900,34.0522,-118.2437,450.6,54.3,27.7,37.9,1253.0,0,Normal - Physics Aligned
1674802800,34.0522,-118.2437,473.2,54.9,19.2,54.9,1281.0,0,Normal - Physics Aligned
1674803700,34.0522,-118.2437,442.6,56.6,23.9,47.1,1265.0,0,Normal - Physics Aligned
1674804600,34.0522,-118.2437,444.8,55.7,25.3,42.6,1248.0,0,Normal - Physics Aligned
1674805500,36.1627,-115.1398,439.0,54.9,20.9,31.0,406.0,1,Anomaly - Location Spoof
1674806400,34.0522,-118.2437,440.7,55.5,25.5,42.7,1231.0,0,Normal - Physics Aligned
1674807300,34.0522,-118.2437,435.3,50.2,23.8,46.0,1235.0,0,Normal - Physics Aligned
1674808200,34.0522,-118.2437,440.5,59.7,23.3,46.9,1245.0,0,Normal - Physics Aligned
1674809100,34.0522,-118.2437,477.0,58.6,20.8,51.5,1284.0,0,Normal - Physics Aligned
1674810000,34.0522,-118.2437,459.5,58.2,23.6,43.3,1254.0,0,Normal - Physics Aligned
1674810900,36.1627,-115.1398,460.3,54.4,20.9,30.1,406.0,1,Anomaly - Location Spoof
1674811800,34.0522,-118.2437,450.2,53.5,27.1,40.1,1253.0,0,Normal - Physics Aligned
1674812700,34.0522,-118.2437,437.0,54.5,25.0,42.9,1232.0,0,Normal - Physics Aligned
1674813600,34.0522,-118.2437,452.8,54.0,20.6,52.4,1260.0,0,Normal - Physics Aligned
1674814500,34.0522,-118.2437,453.6,59.3,23.6,46.7,1276.0,0,Normal - Physics Aligned
1674815400,34.0522,-118.2437,490.3,61.5,26.3,41.6,1318.0,0,Normal - Physics Aligned
1674816300,34.0522,-118.2437,485.1,59.9,21.6,49.6,1321.0,0,Normal - Physics Aligned
1674817200,34.0522,-118.2437,466.3,55.5,22.3,49.8,1263.0,0,Normal - Physics Aligned
1674818100,34.0522,-118.2437,440.4,52.1,29.9,34.6,1246.0,0,Normal - Physics Aligned
1674819000,34.0522,-118.2437,446.3,53.9,25.8,41.3,1238.0,0,Normal - Physics Aligned
1674819900,34.0522,-118.2437,461.9,53.3,26.2,39.9,1252.0,0,Normal - Physics Aligned
1674820800,34.0522,-118.2437,465.4,56.3,23.1,47.1,1274.0,0,Normal - Physics Aligned
1674821700,34.0522,-118.2437,441.6,57.6,26.6,42.7,409.0,1,Anomaly - Sensor Bagged
1674822600,34.0522,-118.2437,457.4,56.1,26.4,40.0,1258.0,0,Normal - Physics Aligned
1674823500,34.0522,-118.2437,439.8,54.8,28.0,37.3,1243.0,0,Normal - Physics Aligned
1674824400,34.0522,-118.2437,416.6,52.1,22.1,47.5,1190.0,0,Normal - Physics Aligned
1674825300,34.0522,-118.2437,470.7,53.8,26.2,46.1,407.0,1,Anomaly - Sensor Bagged
1674826200,34.0522,-118.2437,427.6,53.2,28.7,35.7,1215.0,0,Normal - Physics Aligned
1674827100,34.0522,-118.2437,459.5,55.2,23.1,46.4,1250.0,0,Normal - Physics Aligned
1674828000,34.0522,-118.2437,456.1,52.9,24.4,44.4,1247.0,0,Normal - Physics Aligned
1674828900,34.0522,-118.2437,439.5,57.9,22.8,47.7,1244.0,0,Normal - Physics Aligned
1674829800,34.0522,-118.2437,442.0,53.6,24.2,45.3,1240.0,0,Normal - Physics Aligned
1674830700,36.1627,-115.1398,450.6,55.7,22.2,34.5,404.0,1,Anomaly - Location Spoof
1674831600,34.0522,-118.2437,447.5,55.1,22.4,47.6,1240.0,0,Normal - Physics Aligned
1674832500,34.0522,-118.2437,455.9,56.4,22.1,47.5,1261.0,0,Normal - Physics Aligned
1674833400,34.0522,-118.2437,456.4,54.0,28.5,35.3,1257.0,0,Normal - Physics Aligned
1674834300,36.1627,-115.1398,456.6,57.0,20.3,29.2,397.0,1,Anomaly - Location Spoof
1674835200,34.0522,-118.2437,445.9,54.1,20.9,50.5,1240.0,0,Normal - Physics Aligned
1674836100,34.0522,-118.2437,463.8,56.5,20.9,51.3,1264.0,0,Normal - Physics Aligned
1674837000,34.0522,-118.2437,462.5,59.6,31.2,31.3,1282.0,0,Normal - Physics Aligned
1674837900,34.0522,-118.2437,479.9,60.4,24.2,48.8,1314.0,0,Normal - Physics Aligned
1674838800,34.0522,-118.2437,491.0,60.6,20.9,48.6,1299.0,0,Normal - Physics Aligned
1674839700,34.0522,-118.2437,460.0,57.8,23.6,45.5,1274.0,0,Normal - Physics Aligned
1674840600,34.0522,-118.2437,440.7,56.1,25.2,43.5,1259.0,0,Normal - Physics Aligned
1674841500,34.0522,-118.2437,444.2,53.4,27.4,51.0,428.0,1,Anomaly - Sensor Bagged
1674842400,34.0522,-118.2437,462.7,55.6,22.0,48.0,1266.0,0,Normal - Physics Aligned
1674843300,34.0522,-118.2437,465.9,55.3,28.6,36.0,1265.0,0,Normal - Physics Aligned
1674844200,34.0522,-118.2437,441.0,51.7,23.3,45.4,1232.0,0,Normal - Physics Aligned
1674845100,34.0522,-118.2437,477.1,59.3,26.1,43.3,422.0,1,Anomaly - Sensor Bagged
1674846000,34.0522,-118.2437,437.5,54.2,19.4,54.1,1241.0,0,Normal - Physics Aligned
1674846900,36.1627,-115.1398,482.8,58.4,20.3,27.3,396.0,1,Anomaly - Location Spoof
1674847800,34.0522,-118.2437,442.2,54.9,28.6,50.1,410.0,1,Anomaly - Sensor Bagged
1674848700,34.0522,-118.2437,414.4,53.0,22.6,48.1,1213.0,0,Normal - Physics Aligned
1674849600,34.0522,-118.2437,435.7,53.5,23.0,47.6,1244.0,0,Normal - Physics Aligned
1674850500,36.1627,-115.1398,438.7,52.2,21.2,31.5,408.0,1,Anomaly - Location Spoof
1674851400,34.0522,-118.2437,432.2,50.8,23.3,46.0,1208.0,0,Normal - Physics Aligned
1674852300,34.0522,-118.2437,480.8,59.1,27.4,38.5,1286.0,0,Normal - Physics Aligned
1674853200,34.0522,-118.2437,416.1,50.2,24.8,43.6,1200.0,0,Normal - Physics Aligned
1674854100,34.0522,-118.2437,450.4,57.3,21.6,48.9,1251.0,0,Normal - Physics Aligned
1674855000,34.0522,-118.2437,447.8,57.6,23.2,47.8,1258.0,0,Normal - Physics Aligned
1674855900,34.0522,-118.2437,417.8,51.2,23.8,45.0,1195.0,0,Normal - Physics Aligned
1674856800,34.0522,-118.2437,461.8,59.2,28.7,37.2,1281.0,0,Normal - Physics Aligned
1674857700,34.0522,-118.2437,452.5,54.9,26.9,39.5,1261.0,0,Normal - Physics Aligned
1674858600,34.0522,-118.2437,448.4,57.5,23.5,45.3,1239.0,0,Normal - Physics Aligned
1674859500,34.0522,-118.2437,470.0,56.1,21.6,50.3,1282.0,0,Normal - Physics Aligned
1674860400,34.0522,-118.2437,455.9,53.3,24.1,44.2,1244.0,0,Normal - Physics Aligned
1674861300,34.0522,-118.2437,454.8,53.7,24.0,44.4,1255.0,0,Normal - Physics Aligned
1674862200,34.0522,-118.2437,432.5,54.9,20.3,51.7,1242.0,0,Normal - Physics Aligned
1674863100,34.0522,-118.2437,434.8,51.7,26.1,42.4,1234.0,0,Normal - Physics Aligned
1674864000,34.0522,-118.2437,450.3,53.5,20.9,50.4,1247.0,0,Normal - Physics Aligned
1674864900,34.0522,-118.2437,456.4,57.1,22.2,49.0,1267.0,0,Normal - Physics Aligned
1674865800,34.0522,-118.2437,486.9,56.4,25.9,47.7,407.0,1,Anomaly - Sensor Bagged
1674866700,34.0522,-118.2437,461.8,55.9,22.5,46.9,1262.0,0,Normal - Physics Aligned
1674867600,34.0522,-118.2437,431.7,50.8,23.8,47.0,1228.0,0,Normal - Physics Aligned
1674868500,34.0522,-118.2437,447.2,51.0,22.8,46.0,1251.0,0,Normal - Physics Aligned
1674869400,34.0522,-118.2437,461.6,58.0,26.0,41.4,1259.0,0,Normal - Physics Aligned
1674870300,34.0522,-118.2437,443.6,57.6,25.0,43.6,1252.0,0,Normal - Physics Aligned
1674871200,34.0522,-118.2437,450.5,53.8,29.0,49.1,406.0,1,Anomaly - Sensor Bagged
1674872100,34.0522,-118.2437,468.5,56.2,22.8,47.4,1276.0,0,Normal - Physics Aligned
1674873000,34.0522,-118.2437,455.2,57.4,25.8,40.6,1259.0,0,Normal - Physics Aligned
1674873900,34.0522,-118.2437,441.6,55.0,25.1,41.5,1229.0,0,Normal - Physics Aligned
1674874800,34.0522,-118.2437,494.7,59.4,29.2,34.0,1313.0,0,Normal - Physics Aligned
1674875700,34.0522,-118.2437,469.6,58.5,24.4,44.6,1290.0,0,Normal - Physics Aligned
1674876600,34.0522,-118.2437,449.3,55.5,26.3,39.6,1238.0,0,Normal - Physics Aligned
1674877500,34.0522,-118.2437,434.0,53.6,23.1,46.2,1227.0,0,Normal - Physics Aligned
1674878400,34.0522,-118.2437,452.2,54.4,19.7,53.0,1243.0,0,Normal - Physics Aligned
1674879300,34.0522,-118.2437,447.3,56.2,24.1,44.9,1253.0,0,Normal - Physics Aligned
1674880200,34.0522,-118.2437,463.1,58.6,23.0,45.6,1270.0,0,Normal - Physics Aligned
1674881100,34.0522,-118.2437,461.8,58.6,28.7,35.9,1275.0,0,Normal - Physics Aligned
1674882000,34.0522,-118.2437,472.7,60.0,23.2,46.7,1304.0,0,Normal - Physics Aligned
1674882900,36.1627,-115.1398,463.2,58.7,21.2,30.7,393.0,1,Anomaly - Location Spoof
1674883800,34.0522,-118.2437,464.1,59.3,21.5,48.2,1270.0,0,Normal - Physics Aligned
1674884700,34.0522,-118.2437,471.2,57.6,26.6,38.6,1263.0,0,Normal - Physics Aligned
1674885600,34.0522,-118.2437,467.3,56.3,22.8,48.8,1278.0,0,Normal - Physics Aligned
1674886500,34.0522,-118.2437,419.7,50.3,26.7,42.1,414.0,1,Anomaly - Sensor Bagged
1674887400,34.0522,-118.2437,473.9,56.0,23.9,43.0,1271.0,0,Normal - Physics Aligned
1674888300,34.0522,-118.2437,450.8,54.7,24.7,43.4,1247.0,0,Normal - Physics Aligned
1674889200,34.0522,-118.2437,432.5,50.7,26.0,41.5,1212.0,0,Normal - Physics Aligned
1674890100,34.0522,-118.2437,482.5,59.1,24.2,47.7,402.0,1,Anomaly - Sensor Bagged
1674891000,34.0522,-118.2437,466.2,58.2,23.6,47.4,1284.0,0,Normal - Physics Aligned
1674891900,34.0522,-118.2437,472.8,57.5,26.2,40.1,1278.0,0,Normal - Physics Aligned
1674892800,34.0522,-118.2437,469.7,56.4,23.2,46.9,1274.0,0,Normal - Physics Aligned
1674893700,34.0522,-118.2437,470.0,58.6,24.7,42.1,1276.0,0,Normal - Physics Aligned
1674894600,34.0522,-118.2437,432.3,54.9,21.0,50.0,1216.0,0,Normal - Physics Aligned
1674895500,34.0522,-118.2437,427.5,52.1,21.3,49.3,1223.0,0,Normal - Physics Aligned
1674896400,36.1627,-115.1398,447.1,54.5,20.9,28.0,403.0,1,Anomaly - Location Spoof
1674897300,34.0522,-118.2437,493.9,56.1,20.9,50.9,1301.0,0,Normal - Physics Aligned
1674898200,34.0522,-118.2437,454.6,53.2,24.6,43.5,1237.0,0,Normal - Physics Aligned
1674899100,34.0522,-118.2437,468.8,56.8,26.9,40.8,1274.0,0,Normal - Physics Aligned
1674900000,34.0522,-118.2437,482.8,56.8,22.2,48.4,1303.0,0,Normal - Physics Aligned
1674900900,34.0522,-118.2437,419.0,51.1,24.9,44.0,1216.0,0,Normal - Physics Aligned
1674901800,34.0522,-118.2437,438.7,57.5,26.9,39.7,1251.0,0,Normal - Physics Aligned
1674902700,34.0522,-118.2437,473.8,58.4,21.4,48.6,407.0,1,Anomaly - Sensor Bagged
1674903600,34.0522,-118.2437,421.3,50.0,21.7,48.9,1215.0,0,Normal - Physics Aligned
1674904500,34.0522,-118.2437,460.1,57.5,24.4,45.7,1284.0,0,Normal - Physics Aligned
1674905400,34.0522,-118.2437,445.5,55.3,23.5,47.6,402.0,1,Anomaly - Sensor Bagged
1674906300,34.0522,-118.2437,423.2,49.8,19.2,54.6,1199.0,0,Normal - Physics Aligned
1674907200,34.0522,-118.2437,459.6,57.5,24.5,44.1,1261.0,0,Normal - Physics Aligned
1674908100,34.0522,-118.2437,464.0,55.7,20.0,54.2,1285.0,0,Normal - Physics Aligned
1674909000,34.0522,-118.2437,474.7,58.5,22.2,48.4,1274.0,0,Normal - Physics Aligned
1674909900,34.0522,-118.2437,459.9,59.8,27.3,40.4,1293.0,0,Normal - Physics Aligned
1674910800,34.0522,-118.2437,415.7,49.7,23.8,44.6,1189.0,0,Normal - Physics Aligned
1674911700,34.0522,-118.2437,457.6,56.5,23.7,44.9,1264.0,0,Normal - Physics Aligned
1674912600,34.0522,-118.2437,452.0,54.0,17.9,56.6,1245.0,0,Normal - Physics Aligned
1674913500,34.0522,-118.2437,475.5,60.9,25.3,44.3,1300.0,0,Normal - Physics Aligned
1674914400,34.0522,-118.2437,419.8,52.4,24.2,44.8,1204.0,0,Normal - Physics Aligned
1674915300,34.0522,-118.2437,448.7,56.4,21.9,48.3,1244.0,0,Normal - Physics Aligned
1674916200,34.0522,-118.2437,425.7,55.9,22.1,47.6,1226.0,0,Normal - Physics Aligned
1674917100,34.0522,-118.2437,483.9,59.0,21.2,49.6,1298.0,0,Normal - Physics Aligned
1674918000,34.0522,-118.2437,450.7,52.6,23.6,46.1,1248.0,0,Normal - Physics Aligned
1674918900,34.0522,-118.2437,454.1,56.7,23.0,45.8,1254.0,0,Normal - Physics Aligned
1674919800,34.0522,-118.2437,469.7,58.8,21.7,50.5,1284.0,0,Normal - Physics Aligned
1674920700,34.0522,-118.2437,443.0,56.8,23.1,50.4,1269.0,0,Normal - Physics Aligned
1674921600,34.0522,-118.2437,471.2,55.8,24.5,45.6,1278.0,0,Normal - Physics Aligned
1674922500,34.0522,-118.2437,420.6,53.8,24.9,44.6,1227.0,0,Normal - Physics Aligned
1674923400,34.0522,-118.2437,481.3,60.5,22.4,47.8,1303.0,0,Normal - Physics Aligned
1674924300,34.0522,-118.2437,443.1,54.2,24.5,44.7,1245.0,0,Normal - Physics Aligned
1674925200,34.0522,-118.2437,425.0,51.6,21.0,47.8,1189.0,0,Normal - Physics Aligned
1674926100,34.0522,-118.2437,447.7,55.5,23.3,46.7,1242.0,0,Normal - Physics Aligned
1674927000,34.0522,-118.2437,483.7,58.9,24.2,45.6,1290.0,0,Normal - Physics Aligned
1674927900,34.0522,-118.2437,453.4,56.9,27.8,39.4,1272.0,0,Normal - Physics Aligned
1674928800,34.0522,-118.2437,473.3,60.3,23.3,40.4,399.0,1,Anomaly - Sensor Bagged
1674929700,34.0522,-118.2437,462.6,56.2,27.1,39.8,1266.0,0,Normal - Physics Aligned
1674930600,34.0522,-118.2437,444.0,53.8,23.1,47.3,1239.0,0,Normal - Physics Aligned
1674931500,34.0522,-118.2437,432.9,52.7,24.8,41.6,405.0,1,Anomaly - Sensor Bagged
1674932400,34.0522,-118.2437,442.3,53.9,27.3,54.2,410.0,1,Anomaly - Sensor Bagged
1674933300,34.0522,-118.2437,452.6,57.7,21.1,51.7,1277.0,0,Normal - Physics Aligned
1674934200,34.0522,-118.2437,470.9,53.1,26.0,41.9,1265.0,0,Normal - Physics Aligned
1674935100,34.0522,-118.2437,451.7,53.1,23.4,46.0,1241.0,0,Normal - Physics Aligned
1674936000,34.0522,-118.2437,476.9,55.6,23.6,45.6,1274.0,0,Normal - Physics Aligned
1674936900,34.0522,-118.2437,467.5,54.0,23.7,47.5,1284.0,0,Normal - Physics Aligned
1674937800,34.0522,-118.2437,483.3,59.2,28.6,34.5,1292.0,0,Normal - Physics Aligned
1674938700,34.0522,-118.2437,452.8,52.3,23.6,44.7,1247.0,0,Normal - Physics Aligned
1674939600,34.0522,-118.2437,462.0,54.0,23.8,43.7,1254.0,0,Normal - Physics Aligned
1674940500,34.0522,-118.2437,439.4,53.6,26.2,40.1,1217.0,0,Normal - Physics Aligned
1674941400,34.0522,-118.2437,469.7,57.4,20.8,49.9,1271.0,0,Normal - Physics Aligned
1674942300,34.0522,-118.2437,466.4,55.3,20.6,51.8,1278.0,0,Normal - Physics Aligned
1674943200,34.0522,-118.2437,447.0,55.4,23.5,42.1,403.0,1,Anomaly - Sensor Bagged
1674944100,34.0522,-118.2437,468.8,55.3,23.3,42.8,409.0,1,Anomaly - Sensor Bagged
1674945000,34.0522,-118.2437,453.7,52.6,24.1,44.1,1249.0,0,Normal - Physics Aligned
1674945900,34.0522,-118.2437,453.3,55.8,24.6,42.0,1249.0,0,Normal - Physics Aligned
1674946800,34.0522,-118.2437,444.8,53.4,21.6,50.4,1257.0,0,Normal - Physics Aligned
1674947700,34.0522,-118.2437,459.8,57.6,24.1,44.9,1265.0,0,Normal - Physics Aligned
1674948600,34.0522,-118.2437,434.4,54.5,23.4,47.0,1235.0,0,Normal - Physics Aligned
1674949500,34.0522,-118.2437,435.6,53.3,23.3,45.3,1214.0,0,Normal - Physics Aligned
1674950400,34.0522,-118.2437,456.6,55.7,24.5,43.8,1246.0,0,Normal - Physics Aligned
1674951300,34.0522,-118.2437,442.3,52.8,23.6,47.1,1241.0,0,Normal - Physics Aligned
1674952200,34.0522,-118.2437,451.3,56.7,22.3,45.8,1237.0,0,Normal - Physics Aligned
1674953100,34.0522,-118.2437,489.4,59.5,24.8,42.8,1287.0,0,Normal - Physics Aligned
1674954000,34.0522,-118.2437,438.7,55.6,24.6,45.3,1248.0,0,Normal - Physics Aligned
1674954900,34.0522,-118.2437,436.3,53.9,21.7,49.4,1228.0,0,Normal - Physics Aligned
1674955800,34.0522,-118.2437,472.0,57.4,25.9,42.2,1290.0,0,Normal - Physics Aligned
1674956700,34.0522,-118.2437,455.9,56.2,27.2,40.0,1266.0,0,Normal - Physics Aligned
1674957600,34.0522,-118.2437,452.1,55.6,21.8,48.2,1254.0,0,Normal - Physics Aligned
1674958500,34.0522,-118.2437,467.2,58.8,24.8,43.2,1266.0,0,Normal - Physics Aligned
